Year,"Sort
order","Major area, region, country or area of destination",0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
2015,2015064,Ghana,"22,952","15,716","15,626","16,985","20,619","20,986","19,195","15,520","13,249","11,053","8,424","6,750","5,338","4,617","3,234","3,087","203,351"
2015,2015065,Guinea,"7,404","7,274","6,490","6,857","7,682","6,653","5,905","5,383","4,696","3,818","3,091","2,466","2,100","1,931","1,139","1,171","74,060"
2015,2015066,Guinea-Bissau,"1,664","1,269",908,778,790,"1,058","1,057",850,656,538,414,309,195,130,101,109,"10,826"
2015,2015067,Liberia,"4,467","3,224","3,936","4,822","5,176","7,196","8,469","7,033","6,201","4,843","3,439","2,356","1,484","1,042",620,571,"64,879"
2015,2015068,Mali,"12,041","13,948","20,091","26,437","26,390","21,100","15,831","12,418","10,000","7,850","5,950","4,484","3,491","2,806","2,261","2,013","187,111"
2015,2015069,Mauritania,"14,169","10,854","8,273","8,284","10,064","9,926","8,320","6,432","4,971","3,658","2,674","2,146","1,333","1,008",802,"1,156","94,070"
2015,2015070,Niger,"13,703","13,315","11,935","10,138","9,425","9,812","9,752","9,036","8,616","7,680","5,472","3,565","2,742","2,179","1,526","1,019","119,915"
2015,2015071,Nigeria,"110,392","95,379","65,204","46,967","40,113","35,652","38,515","45,527","48,250","42,689","32,377","22,408","14,874","9,599","6,038","3,903","657,887"
2015,2015072,Saint Helena,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,335
2015,2015073,Senegal,"6,147","9,965","13,049","16,127","17,109","16,104","14,160","11,952","9,349","7,821","6,211","5,485","2,938","1,199",933,"1,140","139,689"
2015,2015074,Sierra Leone,"3,042","4,055","4,071","3,867","3,692","4,402","5,454","5,403","4,677","3,728","2,721","1,883","1,241",836,534,356,"49,962"
2015,2015075,Togo,"14,410","15,884","17,652","15,043","13,067","12,757","12,127","11,086","8,334","6,342","4,232","3,041","1,999","1,432",829,"1,063","139,298"
2015,2015076,ASIA,"1,919,215","1,731,326","1,635,494","1,872,591","3,258,679","5,399,575","6,055,777","5,604,592","4,575,519","3,452,631","2,585,309","1,878,113","1,259,604","931,259","674,063","1,037,909","43,871,656"
2015,2015077,Central Asia,"45,039","74,072","89,384","116,041","180,631","237,391","247,279","231,078","215,578","192,114","187,068","170,923","157,859","154,583","130,733","166,879","2,596,652"
2015,2015078,Kazakhstan,"32,917","56,010","63,905","84,500","140,805","189,728","194,490","173,824","152,793","125,560","116,414","98,809","88,918","86,462","62,736","90,311","1,758,182"
2015,2015079,Kyrgyzstan,"1,824","1,989","2,089","3,122","6,346","7,973","6,692","6,221","6,252","6,410","6,822","6,797","5,766","3,866","3,890","6,557","82,616"
2015,2015080,Tajikistan,"1,368","1,845","2,742","3,728","4,653","5,698","6,632","7,679","8,762","9,917","11,147","11,930","11,912","10,704","9,399","10,481","118,597"
2015,2015081,Turkmenistan,"1,343","1,824","2,791","3,455","4,021","4,721","5,509","6,150","6,735","7,202","7,520","7,713","7,703","7,810","8,214","8,812","91,523"
2015,2015082,Uzbekistan,"7,587","12,404","17,857","21,236","24,806","29,271","33,956","37,204","41,036","43,025","45,165","45,674","43,560","45,741","46,494","50,718","545,734"
2015,2015083,Eastern Asia,"98,394","97,298","97,331","157,883","383,724","400,941","345,685","305,063","279,636","263,919","253,417","218,313","186,487","163,906","115,889","190,221","3,558,107"
2015,2015084,China,"41,358","36,506","29,536","32,528","42,056","48,912","52,848","53,466","51,538","47,633","40,388","33,306","27,827","23,654","17,503","21,077","600,136"
2015,2015085,"China, Hong Kong SAR","5,984","21,109","27,210","54,270","77,707","62,576","61,969","65,524","71,719","77,711","94,688","97,693","93,154","95,811","71,964","140,868","1,119,957"
2015,2015086,"China, Macao SAR","1,064","2,622","3,025","5,106","8,806","14,563","15,821","15,084","14,718","13,882","15,529","15,353","12,428","8,376","3,902","5,413","155,692"
2015,2015087,Dem. People's Republic of Korea,"1,360","1,152","1,035","1,320","1,963","2,333","2,430","2,354","2,201","2,001","1,641","1,321","1,088",804,526,581,"24,110"
2015,2015088,Japan,"39,392","30,137","31,531","53,721","155,087","152,243","112,263","84,412","75,100","65,984","55,838","41,621","36,576","30,081","19,515","20,454","1,003,955"
2015,2015089,Mongolia,253,307,271,352,932,"1,397","1,451","1,846","1,966","1,686","1,095",659,343,137,95,67,"12,857"
2015,2015090,Republic of Korea,"8,983","5,465","4,723","10,586","97,173","118,917","98,903","82,377","62,394","55,022","44,238","28,360","15,071","5,043","2,384","1,761","641,400"
2015,2015091,Southern Asia,"176,249","205,353","262,847","377,920","562,833","719,671","767,180","789,610","693,924","600,419","545,251","464,809","324,744","247,824","183,576","337,176","7,259,386"
2015,2015092,Afghanistan,"31,208","30,645","26,287","17,812","17,556","19,476","20,529","20,027","18,469","15,929","12,545","9,283","5,897","1,215",608,726,"248,212"
2015,2015093,Bangladesh,"37,401","29,867","38,486","63,486","86,425","104,581","101,258","90,596","65,762","50,348","32,620","21,256","13,420","7,855","4,991","3,683","752,035"
2015,2015094,Bhutan,545,"1,005","1,114","2,013","4,296","4,812","7,229","5,508","4,301","3,488","2,516","1,801","1,113",756,480,464,"41,441"
2015,2015095,India,"14,639","37,205","53,537","98,194","149,268","195,863","221,848","261,587","248,915","235,412","257,673","222,977","175,886","144,750","114,777","252,149","2,684,680"
2015,2015096,Iran (Islamic Republic of),"69,296","73,582","96,971","128,804","173,158","199,097","189,301","157,981","110,221","73,648","50,613","45,398","33,510","21,822","8,730","13,104","1,445,236"
2015,2015097,Maldives,315,183,104,"1,051","10,104","16,442","11,514","7,377","4,595","2,622","1,243",486,180,65,31,33,"56,345"
2015,2015098,Nepal,"6,342","6,970","6,062","7,395","8,325","12,756","17,534","18,370","16,044","14,959","11,735","9,829","6,435","4,994","3,972","4,834","156,556"
2015,2015099,Pakistan,"14,660","23,567","37,761","56,958","111,978","165,230","196,671","226,934","224,424","202,970","175,531","153,219","87,790","65,786","49,440","61,217","1,854,136"
2015,2015100,Sri Lanka,"1,843","2,329","2,525","2,207","1,723","1,414","1,296","1,230","1,193","1,043",775,560,513,581,547,966,"20,745"
2015,2015101,South-Eastern Asia,"163,065","145,043","146,826","242,692","500,036","738,020","734,198","597,991","476,939","366,188","271,695","197,698","146,737","105,502","65,235","94,096","4,991,961"
2015,2015102,Brunei Darussalam,"3,205","2,709","2,266","2,812","4,169","5,413","6,026","6,193","6,126","5,692","4,424","3,398","2,355","1,530",936,927,"58,181"
2015,2015103,Cambodia,448,794,944,"1,551","4,978","6,295","5,436","4,292","3,769","3,166","2,613","2,148","1,440",807,650,523,"39,854"
2015,2015104,Indonesia,"15,280","11,424","13,341","15,697","18,415","20,534","20,175","18,155","15,040","12,638","10,214","8,948","6,263","4,607","2,777","3,209","196,717"
2015,2015105,Lao People's Democratic Republic,616,738,857,"1,099","1,683","2,452","3,044","3,275","3,088","2,595","1,850","1,095",772,364,159,230,"23,917"
2015,2015106,Malaysia,"30,866","31,501","30,410","77,273","213,146","331,049","301,308","207,627","144,007","92,661","57,674","34,377","20,322","12,151","7,458","9,203","1,601,033"
2015,2015107,Myanmar,"1,686","1,601","1,859","1,780","2,776","3,929","4,765","4,925","4,581","3,667","2,846","2,049","1,478","1,171",573,491,"40,177"
2015,2015108,Philippines,"9,805","7,534","6,089","5,820","6,335","7,066","7,987","8,717","8,959","8,744","7,727","6,239","4,923","3,496","2,741","7,601","109,783"
2015,2015109,Singapore,"26,132","30,445","42,383","55,243","69,938","91,441","114,166","128,154","127,253","113,597","94,023","75,449","57,454","38,194","20,299","38,815","1,122,986"
2015,2015110,Thailand,"73,389","56,753","46,978","79,011","174,922","264,621","265,421","210,676","158,492","118,618","86,809","61,681","50,054","42,082","29,067","32,613","1,751,187"
2015,2015111,Timor-Leste,282,240,196,218,309,526,649,779,772,690,562,344,146,121,56,68,"5,958"
2015,2015112,Viet Nam,"1,356","1,304","1,503","2,188","3,365","4,694","5,221","5,198","4,852","4,120","2,953","1,970","1,530",979,519,416,"42,168"
2015,2015113,Western Asia,"1,436,468","1,209,560","1,039,106","978,055","1,631,455","3,303,552","3,961,435","3,680,850","2,909,442","2,029,991","1,327,878","826,370","443,777","259,444","178,630","249,537","25,465,550"
2015,2015114,Armenia,"1,790","2,192","1,855","3,056","4,675","4,088","3,308","4,954","5,705","5,307","6,095","6,882","6,005","7,050","8,096","6,378","77,436"
2015,2015115,Azerbaijan,"4,045","4,579","4,672","5,886","8,160","9,685","10,984","12,188","12,066","10,557","8,991","8,026","7,258","6,269","5,410","7,824","126,600"
2015,2015116,Bahrain,"15,110","15,741","16,487","15,006","22,871","64,503","98,267","81,735","64,604","46,080","31,422","20,113","9,735","4,352","1,159","1,781","508,966"
2015,2015117,Cyprus,"1,002","2,570","3,325","4,569","10,539","12,491","10,699","8,790","6,926","5,220","4,476","3,120","3,382","3,396","1,881","1,767","84,153"
2015,2015118,Georgia,"2,197","3,026","2,879","3,143","2,382","2,264","2,107","1,881","1,810","1,441","1,669","1,827","1,982","1,405","1,236","2,321","33,570"
2015,2015119,Iraq,"3,367","6,467","8,584","14,424","26,112","32,694","30,502","24,348","18,962","15,025","10,747","7,754","4,466","2,989","1,525","1,267","209,233"
2015,2015120,Israel,"10,918","18,143","27,829","41,899","62,148","71,192","66,788","63,640","62,456","64,803","68,233","69,816","66,072","60,199","52,351","106,412","912,899"
2015,2015121,Jordan,"253,868","203,280","163,590","122,299","107,970","119,598","109,092","98,686","88,721","77,214","58,457","46,553","40,774","30,514","21,968","24,593","1,567,177"
2015,2015122,Kuwait,"94,690","89,357","67,461","52,497","111,852","175,313","268,653","294,420","253,520","199,601","120,995","85,215","44,493","18,207","7,412","4,534","1,888,220"
2015,2015123,Lebanon,"142,698","118,647","103,228","68,622","76,295","68,564","65,854","63,912","60,522","52,480","42,160","34,498","21,474","10,883","8,036","10,552","948,425"
2015,2015124,Oman,"16,886","16,219","13,580","9,583","105,546","390,400","330,845","220,856","155,161","109,995","65,105","46,378","15,157","3,647",824,440,"1,500,622"
2015,2015125,Qatar,"57,364","52,002","47,443","57,145","115,732","265,661","297,571","184,350","143,449","89,906","60,221","31,251","7,986","3,412","1,912",956,"1,416,361"
2015,2015126,Saudi Arabia,"366,996","341,783","283,529","253,851","363,687","887,065","1,338,876","1,341,140","953,416","629,793","378,337","181,285","71,743","29,530","20,105","20,366","7,461,502"
2015,2015127,State of Palestine,"2,106","3,445","8,602","14,621","16,957","15,533","11,805","7,993","5,054","3,569","2,970","3,180","3,217","3,547","4,831","5,807","113,237"
2015,2015128,Syrian Arab Republic,"28,122","24,134","20,670","19,571","43,110","65,623","81,324","71,078","59,099","42,542","26,834","14,948","5,972","2,506","1,338",789,"507,660"
2015,2015129,Turkey,"230,480","127,860","125,398","134,231","140,639","163,156","172,597","174,046","167,766","124,686","96,841","86,303","74,114","44,418","31,497","45,748","1,939,780"
2015,2015130,United Arab Emirates,"182,073","164,443","129,699","146,454","397,455","937,061","1,042,874","1,007,670","832,885","536,837","332,231","170,154","54,210","23,551","6,832","5,881","5,970,310"
2015,2015131,Yemen,"22,756","15,672","10,275","11,198","15,325","18,661","19,289","19,163","17,320","14,935","12,094","9,067","5,737","3,569","2,217","2,121","199,399"
2015,2015132,EUROPE,"460,723","735,183","946,462","1,386,057","2,262,091","3,193,562","3,687,798","3,823,074","3,682,883","3,414,314","3,046,943","2,523,192","2,038,177","1,550,193","1,227,544","1,700,564","35,679,134"
2015,2015133,Eastern Europe,"134,568","152,957","179,968","322,612","634,651","856,911","877,959","865,808","870,670","888,549","875,553","783,299","638,478","441,807","381,482","497,064","9,402,336"
2015,2015134,Belarus,"1,810","4,386","4,820","8,717","24,002","39,877","37,459","34,155","38,029","46,972","57,428","52,880","44,005","30,231","28,407","42,783","495,961"
2015,2015135,Bulgaria,"10,664","4,400","2,396","1,745","4,484","5,123","4,051","3,984","3,831","3,512","3,458","2,785","2,152","1,993","1,824","2,954","59,356"
2015,2015136,Czechia,861,"2,795","4,265","6,414","12,251","26,058","35,521","34,939","31,537","26,902","23,044","15,848","9,086","4,773","2,485","2,449","239,228"
2015,2015137,Hungary,"7,291","7,273","6,647","8,248","17,206","23,829","22,292","24,386","24,439","21,849","15,265","13,465","10,858","10,611","8,843","13,217","235,719"
2015,2015138,Poland,"9,769","16,401","7,101","6,290","9,903","11,671","11,104","9,710","7,985","6,166","4,066","5,027","6,000","15,150","48,296","81,984","256,623"
2015,2015139,Republic of Moldova,"3,909","3,254","2,267","1,300","1,510","2,398","2,814","2,696","2,648","3,143","4,091","4,856","4,680","3,592","2,655","4,732","50,545"
2015,2015140,Romania,"31,187","16,051","7,683","5,512","10,889","14,213","11,891","9,111","7,354","6,033","4,976","3,425","2,382","4,287","5,443","6,321","146,758"
2015,2015141,Russian Federation,"53,649","76,885","108,500","209,590","434,361","591,856","602,839","577,739","553,736","546,470","533,496","469,461","368,369","211,856","156,263","220,141","5,715,211"
2015,2015142,Slovakia,"3,214","4,675","2,027","1,385","2,605","5,149","6,370","7,219","7,426","7,928","7,918","7,522","7,460","7,564","4,571","5,978","89,011"
2015,2015143,Ukraine,"12,214","16,837","34,262","73,411","117,440","136,737","143,618","161,869","193,685","219,574","221,811","208,030","183,486","151,750","122,695","116,505","2,113,924"
2015,2015144,Northern Europe,"100,626","187,237","230,603","282,862","442,529","659,725","791,049","766,941","631,886","510,744","444,097","363,948","264,960","206,549","171,219","280,700","6,335,675"
2015,2015145,Channel Islands,353,672,"1,065","1,780","2,536","3,274","3,846","4,092","3,997","3,795","3,598","3,206","2,582","1,855","1,062","1,625","39,338"
2015,2015146,Denmark,"4,414","8,139","8,634","13,209","27,680","35,518","32,829","29,276","28,829","28,365","23,726","17,115","12,450","9,413","6,012","5,822","291,431"
2015,2015147,Estonia,624,425,340,528,"1,997","2,945","3,671","4,226","4,835","5,858","8,829","10,964","10,092","7,982","5,671","11,037","80,024"
2015,2015148,Faeroe Islands,121,288,264,359,185,155,137,179,228,200,194,150,114,105,77,39,"2,795"
2015,2015149,Finland,"2,516","5,768","6,824","7,196","11,972","21,383","23,626","20,526","17,374","13,307","9,914","7,053","5,298","3,153","1,465","1,940","159,315"
2015,2015150,Iceland,529,987,"1,010","1,254","2,031","2,435","2,601","2,227","1,758","1,275","1,018",821,475,297,156,196,"19,070"
2015,2015151,Ireland,"12,483","13,489","20,246","22,097","21,844","37,070","45,655","47,339","40,255","30,012","18,435","14,738","11,925","8,976","6,322","9,012","359,898"
2015,2015152,Isle of Man,256,499,588,840,"1,456","2,170","2,335","2,144","1,981","1,873","1,677","1,575","1,234","1,148",863,"1,754","22,393"
2015,2015153,Latvia,"1,942",923,499,551,"1,111","2,039","3,057","3,570","4,838","7,550","12,043","14,791","13,759","11,357","9,144","16,837","104,011"
2015,2015154,Lithuania,"4,251",783,662,417,890,"1,576","2,190","2,298","2,990","4,502","7,225","9,169","6,646","4,268","3,230","6,411","57,508"
2015,2015155,Norway,"7,059","13,846","15,158","18,793","26,540","45,140","55,019","49,803","42,451","35,527","28,596","19,734","12,673","8,767","5,106","5,158","389,370"
2015,2015156,Sweden,"9,975","23,050","29,425","39,996","48,760","75,491","88,115","78,404","68,694","66,272","62,266","51,089","42,141","36,579","28,458","38,155","786,870"
2015,2015157,United Kingdom,"56,103","118,368","145,888","175,842","295,527","430,529","527,968","522,857","413,656","312,208","266,576","213,543","145,571","112,649","103,653","182,714","4,023,652"
2015,2015158,Southern Europe,"65,907","134,684","243,878","384,272","498,987","659,915","840,788","963,001","934,837","800,105","599,393","428,288","295,179","207,157","162,171","215,350","7,434,286"
2015,2015159,Albania,"4,774","3,612","3,363","2,534","1,975","2,508","1,439","1,308",979,807,633,605,496,385,526,573,"26,517"
2015,2015160,Andorra,310,311,483,551,601,"1,172","2,097","2,662","2,684","2,571","2,387","1,858","1,347","1,086",711,"1,390","22,221"
2015,2015161,Bosnia and Herzegovina,"1,059","1,028",929,949,"1,285","1,706","1,830","1,855","1,760","1,484","1,195",968,769,638,515,430,"18,400"
2015,2015162,Croatia,"1,191","2,870","5,404","9,650","14,431","15,772","18,651","23,861","24,413","26,761","26,691","24,769","20,544","15,289","17,176","19,799","267,272"
2015,2015163,Gibraltar,386,306,284,264,442,592,634,573,525,435,382,312,219,110,54,73,"5,591"
2015,2015164,Greece,"7,437","7,355","12,759","21,849","38,536","56,338","67,269","73,966","79,023","61,587","43,279","32,294","24,599","15,911","10,378","17,948","570,528"
2015,2015165,Holy See,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,374
2015,2015166,Italy,"21,087","52,208","92,078","147,166","195,655","274,207","334,329","362,318","340,918","296,888","212,153","130,910","71,621","39,581","26,949","39,730","2,637,798"
2015,2015167,Malta,276,544,492,"1,011","2,108","2,824","2,752","2,373","2,305","2,069","1,352","1,099",917,985,716,825,"22,648"
2015,2015168,Montenegro,676,"1,066","1,114","1,614","2,566","3,071","3,017","3,057","2,754","2,597","2,505","2,464","2,243","1,932",937,"1,934","33,547"
2015,2015169,Portugal,"3,228","5,168","10,978","20,752","31,348","31,676","40,254","49,389","61,489","46,408","31,153","25,167","14,906","8,979","7,160","10,335","398,390"
2015,2015170,San Marino,73,72,101,153,254,343,427,420,359,257,158,95,47,42,27,36,"2,864"
2015,2015171,Serbia,"2,095","2,674","3,750","7,037","14,139","19,971","23,128","26,795","28,267","29,315","33,255","37,631","37,289","29,087","26,104","34,643","355,180"
2015,2015172,Slovenia,"1,033","2,008","2,516","3,095","4,064","8,577","11,433","12,395","12,224","12,895","15,659","15,767","12,731","7,200","5,528","7,335","134,460"
2015,2015173,Spain,"19,327","52,591","107,081","165,670","190,070","239,546","331,403","399,375","373,913","312,083","223,980","149,261","102,013","80,508","60,618","76,561","2,884,000"
2015,2015174,TFYR Macedonia,"2,955","2,871","2,546","1,977","1,513","1,612","2,125","2,654","3,224","3,948","4,611","5,088","5,438","5,424","4,772","3,738","54,496"
2015,2015175,Western Europe,"159,622","260,305","292,013","396,311","685,924","1,017,011","1,178,002","1,227,324","1,245,490","1,214,916","1,127,900","947,657","839,560","694,680","512,672","707,450","12,506,837"
2015,2015176,Austria,"8,862","14,809","19,603","28,384","49,862","74,294","76,234","71,013","67,283","71,817","61,902","46,841","38,930","29,182","25,718","31,736","716,470"
2015,2015177,Belgium,"37,228","30,933","27,119","29,073","41,271","60,602","68,983","64,972","60,811","52,981","43,064","34,293","27,685","20,657","14,611","21,665","635,948"
2015,2015178,France,"46,230","81,794","102,383","135,615","172,597","226,147","283,094","327,303","335,416","329,066","332,554","325,083","316,440","280,352","210,008","322,461","3,826,543"
2015,2015179,Germany,"43,094","83,992","87,289","127,441","295,414","456,336","510,090","522,015","542,387","521,853","468,802","369,032","330,132","265,582","186,706","227,796","5,037,961"
2015,2015180,Liechtenstein,534,453,418,422,507,773,"1,074","1,196","1,252","1,176","1,019",798,635,514,394,440,"11,605"
2015,2015181,Luxembourg,"1,860","3,800","4,306","4,688","6,590","11,399","13,652","14,692","14,845","14,577","12,503","9,320","7,064","5,497","3,387","4,248","132,428"
2015,2015182,Monaco,183,214,271,302,312,334,403,556,750,895,946,936,939,918,800,"1,567","10,326"
2015,2015183,Netherlands,"11,278","20,784","22,286","33,420","62,323","87,189","95,956","93,327","101,706","100,047","88,572","67,549","53,787","44,118","32,063","37,908","952,313"
2015,2015184,Switzerland,"10,353","23,526","28,338","36,966","57,048","99,937","128,516","132,250","121,040","122,504","118,538","93,805","63,948","47,860","38,985","59,629","1,183,243"
2015,2015185,LATIN AMERICA AND THE CARIBBEAN,"282,018","308,813","263,888","274,996","335,675","404,262","414,189","390,617","354,046","316,551","273,240","248,707","211,748","171,196","136,487","215,581","4,602,014"
2015,2015186,Caribbean,"25,672","28,951","33,346","45,762","76,161","85,478","77,234","67,342","59,766","51,299","43,789","33,452","29,272","19,411","14,531","18,927","710,393"
2015,2015187,Anguilla,190,160,141,141,179,231,253,267,276,246,183,122,85,57,23,39,"2,593"
2015,2015188,Antigua and Barbuda,451,466,573,830,"1,049","1,201","1,233","1,158","1,179","1,187","1,072",794,499,348,219,265,"12,524"
2015,2015189,Aruba,323,446,501,631,"1,255","1,619","1,877","1,813","1,667","1,564","1,453","1,084",718,492,318,347,"16,108"
2015,2015190,Bahamas,"1,224","1,129",793,885,"1,408","2,457","3,724","3,901","3,707","3,150","1,927","1,689","1,218","1,056",862,864,"29,994"
2015,2015191,Barbados,725,700,706,962,"1,280","1,434","1,505","1,474","1,375","1,248","1,102",923,679,531,397,447,"15,488"
2015,2015192,British Virgin Islands,265,322,333,491,756,973,"1,015","1,024",908,792,783,555,466,313,216,218,"9,430"
2015,2015193,Caribbean Netherlands,117,200,352,457,598,555,519,441,599,596,485,395,321,273,193,191,"6,292"
2015,2015194,Cayman Islands,293,380,561,687,687,"1,138","1,358","1,307","1,396","1,189",853,686,625,414,269,300,"12,143"
2015,2015195,Cuba,132,156,186,295,346,529,591,474,372,366,379,340,326,350,302,806,"5,950"
2015,2015196,Curaçao,373,694,970,"1,075","1,326","1,336","1,147","1,296","1,357","1,355","1,086",891,742,654,440,725,"15,467"
2015,2015197,Dominica,345,386,387,363,341,325,273,221,181,148,131,108,99,89,82,49,"3,528"
2015,2015198,Dominican Republic,"9,147","9,487","11,168","20,358","42,032","46,024","33,682","21,982","15,565","10,488","8,994","5,712","5,867","3,977","3,449","3,958","251,890"
2015,2015199,Grenada,328,243,216,217,285,363,331,282,227,200,212,161,143,116,82,96,"3,502"
2015,2015200,Guadeloupe,"1,637","3,350","4,054","4,279","3,571","3,910","4,175","4,094","3,685","3,171","2,541","1,726","1,486",900,612,667,"43,858"
2015,2015201,Haiti,"2,048","1,488","1,119","1,012","1,357","1,692","1,874","2,114","2,216","2,043","1,681","1,323","1,022",784,536,465,"22,774"
2015,2015202,Jamaica,"1,117",935,850,881,957,924,840,830,918,859,697,480,446,319,241,472,"11,766"
2015,2015203,Martinique,"1,088","1,494","2,117","2,489","2,167","2,260","2,481","2,575","2,398","2,094","1,755","1,400","1,056",728,509,378,"26,989"
2015,2015204,Montserrat,60,57,42,43,54,69,72,68,56,49,42,26,18,15,10,15,696
2015,2015205,Puerto Rico,"1,931","2,768","3,286","4,164","10,638","11,959","13,268","14,774","14,794","14,151","12,190","8,943","7,868","3,491","2,296","4,395","130,916"
2015,2015206,Saint Kitts and Nevis,291,295,303,283,275,300,344,375,352,299,231,177,133,102,80,76,"3,916"
2015,2015207,Saint Lucia,410,439,533,571,458,515,610,583,545,438,322,214,227,183,150,248,"6,446"
2015,2015208,Saint Vincent and the Grenadines,213,214,225,234,216,178,149,142,141,131,113,90,65,49,41,36,"2,237"
2015,2015209,Sint Maarten (Dutch part),498,658,831,"1,012","1,015",993,"1,076","1,145","1,195","1,151","1,005",816,692,518,267,205,"13,077"
2015,2015210,Trinidad and Tobago,"1,235","1,193","1,460","1,414","1,546","1,794","1,878","2,035","1,728","1,453","1,547","1,650","1,474","1,093",972,"1,854","24,326"
2015,2015211,Turks and Caicos Islands,683,602,632,803,"1,106","1,297","1,299","1,215","1,094",942,732,539,389,248,98,76,"11,755"
2015,2015212,United States Virgin Islands,548,689,"1,007","1,185","1,259","1,402","1,660","1,752","1,835","1,989","2,273","2,608","2,608","2,311","1,867","1,735","26,728"
2015,2015213,Central America,"143,543","150,648","92,372","73,054","60,928","67,895","72,455","70,442","63,476","55,216","45,104","35,609","29,815","21,938","15,864","24,237","1,022,596"
2015,2015214,Belize,592,680,776,"1,228","2,117","2,897","3,177","3,200","3,007","2,600","2,105","1,671","1,251",897,593,711,"27,502"
2015,2015215,Costa Rica,"3,657","4,615","5,237","8,461","14,135","19,862","22,506","23,452","22,487","19,587","15,104","11,606","9,014","6,809","4,849","6,232","197,613"
2015,2015216,El Salvador,"1,042",923,849,"1,156","1,758","2,410","2,569","2,092","1,687","1,496","1,227",940,647,434,311,455,"19,996"
2015,2015217,Guatemala,"2,951","2,291","1,831","2,068","2,691","3,243","3,538","3,645","3,552","3,237","2,575","1,889","1,306",942,684,693,"37,136"
2015,2015218,Honduras,965,737,690,993,"1,462","2,038","2,300","2,248","2,050","1,768","1,404","1,064",820,634,468,475,"20,116"
2015,2015219,Mexico,"130,566","136,764","77,034","51,905","28,772","25,284","26,597","24,723","20,564","17,453","15,079","12,193","11,465","8,404","6,241","11,625","604,669"
2015,2015220,Nicaragua,"2,215","1,698","1,843","1,870","2,489","2,407","1,407","1,133","1,045","1,017",910,785,637,478,348,441,"20,723"
2015,2015221,Panama,"1,555","2,940","4,112","5,373","7,504","9,754","10,361","9,949","9,084","8,058","6,700","5,461","4,675","3,340","2,370","3,605","94,841"
2015,2015222,South America,"112,803","129,214","138,170","156,180","198,586","250,889","264,500","252,833","230,804","210,036","184,347","179,646","152,661","129,847","106,092","172,417","2,869,025"
2015,2015223,Argentina,"14,615","23,246","30,878","45,661","62,852","82,386","87,290","83,891","77,445","72,046","66,146","76,760","62,760","53,833","42,479","78,022","960,310"
2015,2015224,Bolivia (Plurinational State of),"8,571","6,962","6,042","4,864","6,252","7,621","6,911","5,679","5,081","4,389","3,659","2,887","2,196","1,606","1,049","1,170","74,939"
2015,2015225,Brazil,"8,316","16,362","15,917","15,531","20,628","27,543","32,518","30,736","28,461","26,601","21,878","20,478","22,089","25,230","23,280","51,270","386,838"
2015,2015226,Chile,"14,004","13,370","14,938","15,388","23,411","26,671","25,601","23,360","17,410","11,516","8,369","6,944","6,150","3,693","3,646","6,729","221,200"
2015,2015227,Colombia,"8,359","5,994","5,424","5,900","6,447","6,745","6,391","5,620","4,900","4,132","3,461","2,929","2,514","2,012","1,493","1,787","74,108"
2015,2015228,Ecuador,"19,242","22,990","20,672","18,105","17,880","18,988","17,543","15,812","12,630","10,154","7,937","6,326","4,919","2,506","1,790","2,858","200,352"
2015,2015229,Falkland Islands (Malvinas),56,53,54,65,72,79,82,83,79,70,59,46,33,20,12,10,873
2015,2015230,French Guiana,"1,317","1,818","2,234","3,198","3,373","5,511","6,174","5,700","5,257","4,486","3,667","2,870","2,148","1,358",656,632,"50,399"
2015,2015231,Guyana,459,375,347,491,730,927,983,891,752,602,467,378,296,231,154,146,"8,229"
2015,2015232,Paraguay,"3,083","3,505","4,326","5,077","6,102","7,064","7,830","8,046","7,656","6,920","5,812","4,908","3,826","2,933","1,796","2,419","81,303"
2015,2015233,Peru,"3,347","3,695","4,149","3,658","2,788","2,805","3,266","3,354","3,209","3,046","2,806","2,518","2,223","1,915","1,531","1,495","45,805"
2015,2015234,Suriname,"2,150","2,025","2,099","2,154","2,226","2,235","2,177","2,046","1,859","1,618","1,400","1,181",975,642,357,425,"25,569"
2015,2015235,Uruguay,"2,428","2,255","2,087","1,915","2,387","2,495","2,074","1,753","1,600","1,657","1,747","1,728","1,612","2,611","2,984","4,309","35,642"
2015,2015236,Venezuela (Bolivarian Republic of),"26,856","26,564","29,003","34,173","43,438","59,819","65,660","65,862","64,465","62,799","56,939","49,693","40,920","31,257","24,865","21,145","703,458"
2015,2015237,NORTHERN AMERICA,"184,741","405,889","602,477","1,007,450","1,569,879","2,276,738","2,723,417","2,866,323","2,886,713","2,697,528","2,450,500","2,031,048","1,666,069","1,328,118","922,635","1,428,705","27,048,230"
2015,2015238,Bermuda,290,273,236,238,325,917,"1,127","1,232","1,057",932,761,661,454,351,236,246,"9,336"
2015,2015239,Canada,"26,979","96,280","126,847","150,554","178,613","269,099","321,944","314,356","316,632","322,738","311,062","262,018","236,277","231,529","174,399","280,165","3,619,492"
2015,2015240,Greenland,98,130,91,59,143,234,362,446,418,429,450,386,354,234,78,39,"3,951"
2015,2015241,Saint Pierre and Miquelon,24,27,35,38,37,47,50,52,52,51,38,25,14,9,6,11,516
